2024-07-17T18:00:00.000Z,185.220.101.224,10580198,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580198
2024-07-17T18:00:00.000Z,185.220.101.225,10580199,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580199
2024-07-17T18:00:00.000Z,185.220.101.226,10580200,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580200
2024-07-17T18:00:00.000Z,185.220.101.227,10580202,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580202
2024-07-17T18:00:00.000Z,185.220.101.228,10580204,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580204
2024-07-17T18:00:00.000Z,185.220.101.229,10580213,ip,critical,"Tor Proxy,CryptoMining","Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580213
2024-07-17T18:00:00.000Z,185.220.101.230,10580216,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580216
2024-07-17T18:00:00.000Z,185.220.101.231,10580217,ip,critical,"Tor Proxy,CryptoMining","Tor IPs:dan.me.uk,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580217
2024-07-17T18:00:00.000Z,185.220.101.232,10580218,ip,critical,Tor Proxy,"Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580218
2024-07-17T18:00:00.000Z,185.220.101.233,10580219,ip,critical,Tor Proxy,Tor IPs:dan.me.uk,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580219
2024-07-17T18:00:00.000Z,185.220.101.235,10580220,ip,critical,"Tor Proxy,SSH Brute Force","Tor IPs:dan.me.uk,Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580220
